URL	Status	Commits	Issues
https://github.com/armmbed/myotest-prerecorded-data-collection	Active	0	0
https://github.com/armmbed/myotest-step-analysis-data-set-2	Active	0	0
https://github.com/armmbed/mbed-sterm	Active	0	0
https://github.com/ohdsi/statius	Active	0	0
https://github.com/cfpb/design-manual	Active	1704	42
https://github.com/18f/myusa	Active	1274	100
https://github.com/reconhub/rubus	Active	0	0
https://github.com/informatics-isi-edu/digital-cell-line-project	Active	0	0
https://github.com/cisagov/scubagear	Active	343	155
https://github.com/informatics-isi-edu/pdb-dev-docs	Active	0	0
https://github.com/sap/spartacus	Active	9609	767
https://github.com/cfpb/capital-framework	Active	1941	57
https://github.com/cisagov/con-pca-api	Active	3476	1
https://github.com/rust-lang/rustlings	Active	2946	19
https://github.com/cds-snc/gc-articles	Active	1833	7
https://github.com/cmsgov/ab2d	Active	914	0
https://github.com/microsoft/chat-copilot	Active	814	15
https://github.com/alphagov/collections-publisher	Active	5144	0
https://github.com/boinc/boinc	Active	36548	449
https://github.com/ome/bioformats	Active	22104	189
https://github.com/rdkit/rdkit	Active	7809	925
https://github.com/google/syzkaller	Active	9325	308
https://github.com/department-of-veterans-affairs/vagov-content	Active	10607	5
https://github.com/hhs/grants-api	Moved to https://github.com/HHS/simpler-grants-gov	556	410
https://github.com/openfoodfoundation/openfoodnetwork	Active	32071	554
https://github.com/apache/hudi	Active	5617	587
https://github.com/scikit-learn/scikit-learn	Active	31586	1581
https://github.com/microsoft/azure-pipelines-tasks	Active	13608	412
https://github.com/apache/ignite	Active	29002	53
https://github.com/apache/pulsar	Active	12857	1036
https://github.com/riot-os/riot	Active	46281	371
https://github.com/department-of-veterans-affairs/vets-website	Active	28794	3
https://github.com/microsoft/fluentui 	404 Not Found		
