URL	Status	Commits	Issues
https://github.com/google/material-design-lite	Active	30	30
https://github.com/spring-projects/spring-amqp	Active	30	30
https://github.com/spring-cloud/spring-cloud-stream	Active	30	30
https://github.com/google/comprehensive-rust	Active	30	30
https://github.com/spring-cloud/spring-cloud-netflix	Active	30	30
https://github.com/saltstack/salt-winrepo-ng	Active	30	26
https://github.com/google/knative-gcp	Active	30	0
https://github.com/google/model-viewer	Active	30	30
https://github.com/google/libphonenumber	Active	30	30
https://github.com/spring-projects/spring-batch	Active	30	30
https://github.com/spring-projects/spring-kafka	Active	30	30
https://github.com/apache/inlong	Active	30	30
https://github.com/spring-attic/spring-cloud-gcp	Active	30	30
https://github.com/spring-projects/spring-data-mongodb	Active	30	30
https://github.com/apache/trafficcontrol	Active	30	30
https://github.com/google/timesketch	Active	30	30
https://github.com/google/nearby	Active	30	30
https://github.com/vmware/govmomi	Active	30	30
https://github.com/reactor/reactor-netty	Active	30	30
https://github.com/vmware/singleton	Active	30	30
https://github.com/vmware-tanzu/tanzu-dev-portal	Active	30	30
https://github.com/google/nomulus	Active	30	18
https://github.com/reactor/reactor-core	Active	30	30
https://github.com/sap/openui5	Active	30	30
https://github.com/vmware/versatile-data-kit	Active	30	30
https://github.com/pivotal/docs-tap	Active	30	0
https://github.com/micrometer-metrics/micrometer	Active	30	30
https://github.com/openfoodfacts/smooth-app	Active	30	30
https://github.com/microsoft/ptvs	Active	30	30
https://github.com/google/exposure-notifications-verification-server	Active	30	0
https://github.com/microsoft/vscode-cpptools	Active	30	30
https://github.com/microsoft/microsoft-ui-xaml	Active	30	30
https://github.com/vmware/concord-bft	Active	30	30
https://github.com/azure/aks-engine	Active	30	0
https://github.com/microsoft/pai	Active	30	30
https://github.com/google/go-github	Active	30	30
https://github.com/google/flax	Active	30	30
https://github.com/microsoft/botbuilder-dotnet	Active	30	30
https://github.com/microsoft/azure-tools-for-java	Active	30	30
https://github.com/google/dagger	Active	30	30
https://github.com/microsoft/nni	Active	30	30
https://github.com/big-cz/big-cz-central	Active	3	0
https://github.com/sap/luigi	Active	30	30
https://github.com/google/go-cloud	Active	30	12
https://github.com/microsoft/directxshadercompiler	Active	30	30
https://github.com/google/error-prone	Active	30	30
https://github.com/azure/azure-functions-ux	Active	30	7
https://github.com/spring-cloud/spring-cloud-dataflow	Active	30	30
https://github.com/microsoft/fast	Active	30	30
https://github.com/azure/azure-sdk	Active	30	30
https://github.com/pytest-dev/pytest	Active	30	30
https://github.com/apache/apisix	Active	30	30
https://github.com/google/trillian	Active	30	30
https://github.com/concourse/concourse	Active	30	30
https://github.com/vmware-tanzu/community-edition	Active	30	9
https://github.com/vmware-tanzu/tanzu-framework	Active	30	30
https://github.com/sap/ui5-webcomponents-react	Active	30	30
https://github.com/apache/dolphinscheduler	Active	30	30
https://github.com/vmware-tanzu/velero	Active	30	30
https://github.com/sap/cloud-sdk-js	Active	30	30
https://github.com/spring-projects/spring-integration	Active	30	30
https://github.com/microsoft/kiota-samples	Active	30	1
https://github.com/projectcontour/contour	Active	30	30
https://github.com/apache/geode	Active	30	23
https://github.com/vmware/vic	Active	30	30
https://github.com/google/orbit	Active	30	30
https://github.com/vuetifyjs/vuetify	Active	30	30
https://github.com/azure/azure-sdk-for-ruby	Active	30	0
https://github.com/vmware-tanzu/kubeapps	Active	30	30
https://github.com/microsoft/vscode-jupyter	Active	30	30
https://github.com/microsoft/pxt	Active	30	30
https://github.com/microsoft/accessibility-insights-web	Active	30	30
https://github.com/openfoodfacts/openfoodfacts-server	Active	30	30
https://github.com/rubocop/rubocop	Active	30	30
https://github.com/google/xnnpack	Active	30	30
https://github.com/microsoft/mixedrealitytoolkit-unity	Active	30	0
https://github.com/microsoft/azuredatastudio	Active	30	30
https://github.com/microsoft/vscode-python	Active	30	30
https://github.com/apache/nuttx	Active	30	30
https://github.com/google/filament	Active	30	30
https://github.com/apache/nifi	Active	30	30
https://github.com/apache/tvm	Active	30	30
https://github.com/google/blockly	Active	30	30
https://github.com/microsoft/react-native-windows	Active	30	30
https://github.com/sap/ui5-webcomponents	Active	30	30
https://github.com/microsoft/playwright	Active	30	30
https://github.com/google/site-kit-wp	Active	30	30
https://github.com/apache/mxnet	Active	30	30
https://github.com/microsoft/cbl-mariner	Moved to https://github.com/microsoft/azurelinux		
https://github.com/ccxt/ccxt	Active	30	30
https://github.com/apache/iotdb	Active	30	30
https://github.com/armmbed/mbed-os	Active	30	30
https://github.com/apache/pinot	Active	30	30
https://github.com/apache/druid	Active	30	30
https://github.com/microsoft/fluidframework	Active	30	30
https://github.com/microsoft/alappextensions	Active	30	30
https://github.com/microsoft/fluentui-blazor	Active	30	30
https://github.com/azure/aad-pod-identity	Active	30	0
https://github.com/azure/azure-storage-fuse	Active	30	20
https://github.com/spring-projects/spring-security	Active	30	30
https://github.com/azure/secrets-store-csi-driver-provider-azure	Active	30	30
https://github.com/microsoft/kiota-java	Active	30	11
https://github.com/spring-cloud/spring-cloud-stream-binder-kafka	Active	30	11
https://github.com/microsoft/graspologic	Moved to https://github.com/graspologic-org/graspologic		
https://github.com/azure/bicep-registry-modules	Active	30	30
https://github.com/microsoft/live-share	Active	30	30
